name,address,city,state,country,postalCode,latitude,longitude,categories,keys,,
Svp Winery,111 Clark Rd,Shandon,CA,US,93461,35.6292,-120.3723,"Wineries,Brewers",us/ca/shandon/111clarkrd/1917737149,,
Swaggers Brewery,1100 W Main St,Visalia,CA,US,93291,36.330363,-119.30346,Brewers,us/ca/visalia/1100wmainst/-707222303,,
Swamp Brewing,R William Booth 3015,Curitiba,PR,US,,-25.51311368,-49.22044823,Brewery,us/pr/curitiba/rwilliambooth3015/-687259968,,
Swamp Cabbage Brewing,921 Brookwood Dr,Columbia,SC,US,29201,34,-81.03,Brewery,us/sc/columbia/921brookwooddr/-1804690881,,
Swashbuckler Pub,2775 Lebanon Rd,Manheim,PA,US,17545,40.16,-76.39,"brewery,beer garden",us/elwynterrace/manheim/2775lebanonrd/-87545583,,
Swedish Hill Vineyard & Winery,4565 State Route 414,Seneca Falls,NY,US,13148,42.8022,-76.8111,"Wineries,Vineyards,Brewers",us/ny/senecafalls/4565stateroute414/2136613456,,
Sweet Union Brewing,13709 E Independence Blvd,Indian Trail,NC,US,28079,35.0842,-80.6607,Brewers,us/nc/indiantrail/13709eindependenceblvd/1610716385,,
Sweeten Creek Brewery,1127 Sweeten Creek Road,Asheville,NC,US,28803,35.57,-82.54,Brewery,us/nc/asheville/1127sweetencreekroad/-2143786297,,
Sweetwater Brewing Co,195 Ottley Dr NE,Atlanta,GA,US,30324,33.8081,-84.3812,"Brewers,Wineries",us/ga/atlanta/195ottleydrne/868746649,,
SweetWater Brewing Company,195 Ottley Dr NE,Atlanta,GA,US,30324,33.80808,-84.38119,"Brewery,Restaurant",us/ga/atlanta/195ottleydrne/793995460,,
Swing Oil Brewery Inc,34 Barton St,Granby,MA,US,1033,42.26,-72.52,Brewers,us/ma/granby/34bartonst/-48584554,,
Swing Tree Brewing Co,300 E Hersey St 7,Ashland,OR,US,97520,42.2004,-122.7067,Brewers,us/or/ashland/300eherseyst7/367071364,,
Swinging Bridge Brewing Co,635 Hazel St,River Falls,WI,US,54022,44.8572,-92.6183,Brewers,us/wi/riverfalls/635hazelst/-2117769645,,
Sybrite Brewing Co,1300 st CT,Pompano Beach,FL,US,33069,26.2302,-80.1414,Brewers,us/fl/pompanobeach/1300stct/-674033796,,
Sycamore Creek Vineyards,12775 Uvas Rd,Morgan Hill,CA,US,95037,37.0594,-121.6653,"Wineries,Vineyards,Brewers",us/ca/morganhill/12775uvasrd/1207134316,,
Sylvester Winery,5115 Buena Vista Dr,Paso Robles,CA,US,93446,35.6738,-120.6572,"Wineries,Brewers",us/ca/pasorobles/5115buenavistadr/1345427987,,
T B D Brewing LLC,14 Tyler St,Somerville,MA,US,2143,42.39,-71.1,Brewers,us/ma/somerville/14tylerst/266429226,,
T Phillips Alehouse,180 Glendora Ave,Glendora,CA,US,91741,34.13832,-117.86546,"Restaurant,Pubs,Brewery",us/ca/glendora/180glendoraave/746844949,,
Taberna Casa Gallega,"Santa Eulàlia, 2",North Brunswick,NJ,US,8902,40.45,-74.48,Brewery,us/nj/northbrunswick/santaeullia2/2061565412,,
Taberna del Arenal,"C. Almirante Lobo, 2",Alexandria,KY,US,41001,38.96,-84.38,Brewery,us/ky/alexandria/calmirantelobo2/-1380447877,,
Taberna Galiza,calabria,Glendora,NJ,US,8029,39.84,-75.06,Brewery,us/nj/glendora/calabria/-940010061,,
Taberna La Tierruca,C Conde De Penalver 66,Alexis,NC,US,28006,35.38,-81.1,Brewery,us/nc/alexis/ccondedepenalver66/726171949,,
Taberna Volapie plaza del siglo,Plaza del siglo,Blair,SC,US,29015,34.49,-81.35,Brewery,us/sc/blair/plazadelsiglo/886620236,,
Tabernalia Valle Zuriza,calle valle zuriza,Ames,IA,US,50014,42.02,-93.62,Brewery,us/ia/ames/callevallezuriza/-180110172,,
Tablas Creek Vineyard,9339 Adelaida Rd,Paso Robles,CA,US,93446,35.640687,-120.863169,"Wineries,Vineyards,Brewers",us/heritagernch/pasorobles/9339adelaidard/1360784279,,
Table 41 Brewing Co,4 Dunsbach Ferry Rd,Cohoes,NY,US,12047,42.77,-73.7,Brewers,us/ny/cohoes/4dunsbachferryrd/-468882827,,
Tablerock Brewpub,705 W Fulton St,Boise,ID,US,83702,43.62,-116.32,Brewery,us/id/boise/705wfultonst/1698071336,,
Tablerock Brewpub,705 Fulton St,Boise,ID,US,83702,43.62,-116.32,Brewery,us/id/boise/705fultonst/1698071336,,
Tablerock Brewpub & Grill,705 W Fulton St,Boise,ID,US,83702,43.611205,-116.206492,Brewers,us/id/boise/705wfultonst/1099306166,,
Tabula Rasa Brewing LLC,3208 Haida CT,Saint Johns,FL,US,32259,30.0685,-81.5441,Brewers,us/fl/saintjohns/3208haidact/207442990,,
Tacoma Brewing Company,615 St Helens Ave,Tacoma,WA,US,98402,47.25,-122.44,Brewery,us/wa/tacoma/615sthelensave/-794728182,,
Tagaris Winery,844 Tulip Ln,Richland,WA,US,99352,46.2554,-119.2985,"Wineries,Vineyards,Brewers",us/wa/richland/844tulipln/-1412188155,,
Tahitian Noni Juice,522 Windward Dr,Chesapeake,VA,US,23320,36.7494,-76.2242,"Beverage Manufacturers,Breweries",us/va/chesapeake/522windwarddr/-67396844,,
Tahoe Mountain Brewing Co,10990 Industrial Way,Truckee,CA,US,96161,39.33,-120.24,Brewers,us/ca/truckee/10990industrialway/-1159508574,,
Tahoe Mountain Brewing Co - Brewery,10990 Industrial Way,Truckee,CA,US,,39.338416,-120.180094,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/truckee/10990industrialway/1328317768,,
Tahoe Mountain Brewing Co - Brewery,10990 Industrial Way,Truckee,CA,US,,39.338416,-120.180094,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/truckee/10990industrialway/1328317768,,
Tailgators,464 SW Port St Lucie Blvd,Port Saint Lucie,FL,US,34953,27.2716,-80.3596,Brewers,us/fl/portsaintlucie/464swportstlucieblvd/-2130562522,,
Talbott Vineyards,1380 River Rd,Gonzales,CA,US,93926,36.496,-121.5064,"Wineries,Vineyards,Brewers",us/ca/gonzales/1380riverrd/-1175930653,,
Talespinner Brewing Co,57 Factory St,Nashua,NH,US,3060,42.7612,-71.4676,Brewers,us/nh/nashua/57factoryst/-219241075,,
Talisman Brewing Company,1258 Gibson Ave,Ogden,UT,US,84404,41.24,-111.99,Brewery,us/marriottslaterville/ogden/1258gibsonave/1619771086,,
Talking Rain Beverage Co,30520 TH St,Preston,WA,US,98050,47.5264,-121.9345,Breweries,us/wa/preston/30520thst/210936521,,
Tall-Boy Brewing Co,3143 Madison St 110,Carlsbad,CA,US,92008,33.1592,-117.3455,Brewers,us/ca/carlsbad/3143madisonst110/-1220820799,,
Tallgrass Brewing Company,8845 Quail Ln,Manhattan,KS,US,66502,39.197475,-96.50928,"Food & Drink,Breweries",us/ks/manhattan/8845quailln/56132166,,
Talty Vineyards & Winery,7127 Dry Creek Rd,Healdsburg,CA,US,95448,38.63,-122.89,"Wineries,Vineyards,Brewers",us/ca/healdsburg/7127drycreekrd/-1364488965,,
Tamarack Brewing Company,105 Blacktail Rd,Lakeside,MT,US,59922,48.016254,-114.22537,"Restaurant,Brewery",us/mt/lakeside/105blacktailrd/65255925,,
Tamarack Cellars,700 C St,Walla Walla,WA,US,99362,46.0882,-118.276,"Wineries,Brewers",us/wa/wallawalla/700cst/-1957299288,,
Tamer Beverage Co,5845 Avenida Encinas,Carlsbad,CA,US,92008,33.1242,-117.3251,"Wholesale Foods,Breweries",us/ca/carlsbad/5845avenidaencinas/1017823180,,
Tampa Bay Brewing Co Coral,1221 N University Dr,Pompano Beach,FL,US,33071,26.2447,-80.2532,Brewers,us/fl/pompanobeach/1221nuniversitydr/-1495058438,,
Tampa Bay Brewing Company,13937 Monroes Business Park,Tampa,FL,US,33635,27.95,-82.48,Brewery,us/fl/tampa/13937monroesbusinesspark/2058707462,,
Tampa Beer Works,333 N Falkenburg Rd,Tampa,FL,US,33619,27.9551513,-82.33280342,Brewery,us/fl/tampa/333nfalkenburgrd/416445153,,
Tampa Beer Works,333 N Falkenburg Rd Ste D407,Tampa,FL,US,33619,27.95,-82.48,Brewery,us/fl/tampa/333nfalkenburgrdsted407/416445153,,
Tampa Florida Brewing LTD,1234 E 5th Ave,Tampa,FL,US,33605,27.9589,-82.4463,Brewers,us/fl/tampa/1234e5thave/-2082139148,,
Tangled Up In Brew Inc,300 Old Country Rd 351,Mineola,NY,US,11501,40.74,-73.63,Brewers,us/ny/mineola/300oldcountryrd351/1433988199,,
Tanglewood Branch Beer Co,1431 S School Ave,Fayetteville,AR,US,72701,36.048848,-94.164339,Brewers,us/ar/fayetteville/1431sschoolave/-1543972386,,
Taos Brewing Co,411 W Water St,Santa Fe,NM,US,87501,35.688125,-105.944812,Brewers,us/chupadero/santafe/411wwaterst/62538095,,
Taos Mesa Brewing,20 Abc Mesa Rd El Prado,El Prado,NM,US,87529,36.464294,-105.65988,"Breweries,Food & Drink",us/nm/elprado/20abcmesardelprado/-236036791,,
Taos Mesa Brewing Co,20 Mesa Vista ABC,Algodones,NM,US,87001,35.3806,-106.4792,Brewers,us/nm/algodones/20mesavistaabc/-236036791,,
Tap It Brewing Co LLC,675 Clarion Ct 1,San Luis Obispo,CA,US,93401,35.2441,-120.646,Brewers,us/ca/sanluisobispo/675clarionct1/-1311498286,,
Tap It Brewing Co.,675 Clarion Ct,San Luis Obispo,CA,US,93401,35.25,-120.62,Brewery,us/ca/sanluisobispo/675clarionct/-1311498286,,
Tapped Brew Fest Denver,6000 Victory Way,Commerce City,CO,US,80022,39.8882,-104.832,Brewers,us/co/commercecity/6000victoryway/1494498276,,
Tappeto Volante Intl,14800 San Pedro Ave 3,San Antonio,TX,US,78232,29.5762,-98.4773,Brewers,us/tx/sanantonio/14800sanpedroave3/625010011,,
Tap's Fish House & Brewery,2745 Lakeside Dr,Corona,CA,US,92883,33.87,-117.56,"Restaurant,Brewery",us/ca/corona/2745lakesidedr/703269266,,
Taste Of The Pinnacles,148 Main St,Soledad,CA,US,93960,36.4274,-121.3286,Brewers,us/ca/soledad/148mainst/-1355599887,,
Taste Panel Room,955 N Russell St,Portland,OR,US,97227,45.5,-122.69,Brewery,us/or/portland/955nrussellst/-1388468696,,
Tater's Tavern,1984 S 16th St,Milwaukee,WI,US,53204-3712,43.0087,-87.933001,breweries & brew pubs,us/wi/milwaukee/1984s16thst/-392131017,,
Tattered Flag Brewery & Still Works,1 S Union St.,Middletown,PA,US,17057,40.19,-76.7,"Brewery,Brewers",us/pa/middletown/1sunionst/-38248961,,
Tavern New Haven,124 Temple St NH,New Haven,CT,US,6510,41.31,-72.92,Brewers,us/ct/newhaven/124templestnh/-756257922,,
Tavern Off Broadway The,11 Woodrow Ave,Bedford,OH,US,44146-3626,41.3966,-81.5414,breweries & brew pubs,us/oh/bedford/11woodrowave/1364773485,,
Tavern On,6044 William Flynn Hwy,Bakerstown,PA,US,15007-9713,40.659508,-79.933861,breweries & brew pubs,us/pa/bakerstown/6044williamflynnhwy/-328899337,,
Tavern on 74,288 Hwy 74 N,Peachtree City,GA,US,30269,33.408,-84.6007,Brewers,us/ga/peachtreecity/288hwy74n/1755318804,,
Tavern The,889 Oak St,Columbus,OH,US,43205-1141,39.9629545,-82.9765815,breweries & brew pubs,us/oh/columbus/889oakst/-1605940135,,
Taxman Brewing Co.,13 Baldwin St,Bargersville,IN,US,46106,39.52094264,-86.16699994,Brewery,us/in/bargersville/13baldwinst/-1521941775,,
Tealixir,1418 Okeechobee Rd,West Palm Beach,FL,US,33401,26.7153,-80.0533,Brewers,us/fl/westpalmbeach/1418okeechobeerd/-1668858124,,
Team Collins H3x LLC,605 Hay St,Fayetteville,NC,US,28301,35.0555,-78.8869,Brewers,us/eastfayetteville/fayetteville/605hayst/1636058728,,
Telegraph Brewing Co Inc,416 N Salsipuedes St,Santa Barbara,CA,US,93103,34.4226,-119.6878,Brewers,us/ca/santabarbara/416nsalsipuedesst/485358396,,
Telegraph Brewing Company,416 N Salsipuedes St,Santa Barbara,CA,US,93103,34.42266172,-119.6880334,Brewery,us/ca/santabarbara/416nsalsipuedesst/1189045697,,
Teller Wines,1201 Savannah Rd A,Lewes,DE,US,19958,38.76,-75.17,"Brewers,Wineries",us/de/lewes/1201savannahrda/-527135700,,
Temblor Brewery,3200 Buck Owens Blvd,Bakersfield,CA,US,93308,35.38870257,-119.0417735,Brewery,us/ca/bakersfield/3200buckowensblvd/1539352385,,
Temblor Brewing Company,3200 Buck Owens Blvd #200,Bakersfield,CA,US,93308,35.38,-119.02,Brewery,us/ca/bakersfield/3200buckowensblvd200/-1684538650,,
Temescal Brewing,4115 Telegraph Ave,Oakland,CA,US,94609,37.77,-122.21,Brewery,us/ca/oakland/4115telegraphave/-816916132,,
Temperance Beer Co LLC,2004 Dempster St,Evanston,IL,US,60202,42.0411,-87.7013,Brewers,us/il/evanston/2004dempsterst/172109952,,
Temperance Row Brewing,41 N State St,Westerville,OH,US,43081,40.12686293,-82.93223844,Brewery,us/oh/westerville/41nstatest/1174411478,,
Temple Bottling Co,1820 Roughneck Dr,Bryan,TX,US,77808,30.711,-96.3551,"Breweries,Wholesale Foods",us/tx/bryan/1820roughneckdr/-345215920,,
Temple Bottling Co.,1612 Gooseneck Dr,Bryan,TX,US,77808,30.7052,-96.3535,"Breweries,Wholesale Foods",us/tx/bryan/1612gooseneckdr/-345215920,,
Temple Mountain Brewing LLC,442 Route 123,Peterborough,NH,US,3458,42.8169,-71.9177,Brewers,us/nh/peterborough/442route123/-1270544250,,
Ten 10 Brewing Company,1010 Virginia Dr,Orlando,FL,US,32803,28.563698,-81.36597,"Restaurant,Pubs,Brewery",us/fl/orlando/1010virginiadr/1178343129,,
Ten 55 Brewing,3810 E 44th St,Tucson,AZ,US,85713,32.1853,-110.9112,Brewers,us/az/tucson/3810e44thst/1854108035,,
Ten Mile Creek Brewery,46 N Last Chance Gulch,Helena,MT,US,59601,46.58848,-112.03922,"Breweries,Food & Drink",us/mt/helena/46nlastchancegulch/1278237536,,
Ten Ninety Brewing Co,1025 Waukegan Rd,Glenview,IL,US,60025,42.07,-87.81,Brewers,us/il/glenview/1025waukeganrd/121685004,,
Ten Spoon Vineyard & Winery,4175 Rattlesnake Dr,Missoula,MT,US,59802,46.9031,-113.963,"Wineries,Vineyards,Brewers",us/mt/missoula/4175rattlesnakedr/-1703660280,,
Tennessee Brew Works,809 Ewing Ave,Nashville,TN,US,,36.150368,-86.776059,"Attraction,Bars,Clubs and Nightlife,Brewery",us/tennessee/nashville/809ewingave/-124675412,,
Tennessee Brewery,477 Tennessee St,Memphis,TN,US,38103,35.1,-90,Brewers,us/tn/memphis/477tennesseest/1599851286,,
Tent City Beer Company,6760 El Camino Real,Atascadero,CA,US,93422,35.45,-120.71,Brewery,us/ca/atascadero/6760elcaminoreal/309552939,,
Tequesta Brewing Co,287 U.S. 1,Jupiter,FL,US,33469,26.956,-80.0849,Brewers,us/fl/jupiter/287us1/-1359879120,,
Tequesta Brewing Company,287 S US Highway 1,Jupiter,FL,US,33469,26.92,-80.1,"Brewery,Bar",us/fl/jupiter/287sushighway1/247808589,,
Terestrial Brewing Co,7524 Father Frascati Dr,Cleveland,OH,US,44102,41.47,-81.67,Brewers,us/oh/cleveland/7524fatherfrascatidr/-697568807,,
Terpening Design LLC,3134 California St N E,Minneapolis,MN,US,55418,45.025082,-93.269242,Brewery,us/stanthony/minneapolis/3134californiastne/-1985644088,,
Terra Firma Brewery,2959 Hartman Rd,Traverse City,MI,US,49685,44.715452,-85.635438,Brewers,us/mi/traversecity/2959hartmanrd/-187394057,,
Terrace At Wolf Creek Club,403 Paradise Pkwy,Mesquite,NV,US,89027,36.77,-113.99,Brewery,us/nv/mesquite/403paradisepkwy/1035241371,,
Terrapin Beer Co.,265 Newton Bridge Rd,Athens,GA,US,30607,33.9801646,-83.39661598,"brewery,beer garden",us/ga/athens/265newtonbridgerd/1146894133,,
Terrestrial Brewing Co.,7524 Father Frascati Dr,Cleveland,OH,US,44102,41.47,-81.67,Brewery,us/oh/cleveland/7524fatherfrascatidr/-1560630743,,
Terry Hoage Vineyards,870 Arbor Rd,Paso Robles,CA,US,93446,35.6048,-120.7158,"Wineries,Vineyards,Brewers",us/ca/pasorobles/870arborrd/1464647583,,
Terry Hoage Vineyards,870 Arbor Rd,Paso Robles,CA,US,93446,35.60478,-120.715835,"Wineries,Vineyards,Brewers",us/heritagernch/pasorobles/870arborrd/1464647583,,
Tertulia Cellars,1564 Whiteley Rd,Walla Walla,WA,US,99362,46.0139,-118.3603,"Wineries,Vineyards,Brewers",us/wa/wallawalla/1564whiteleyrd/-164604258,,
Testarossa Winery,300 College Ave A,Los Gatos,CA,US,95030,37.2134,-121.982,"Wineries,Brewers",us/ca/losgatos/300collegeavea/2027332165,,
Texas Beer Refinery,2709 Dickinson Ave,Dickinson,TX,US,77539,29.4762,-95.0468,Brewers,us/tx/dickinson/2709dickinsonave/1360527037,,
Texas Brew Products LLC,9175 N Point Dr,San Antonio,TX,US,78266,29.45,-98.5,Brewers,us/tx/sanantonio/9175npointdr/-1257097857,,
Texas Brew Works LLC,117 N Main St,Mansfield,TX,US,76063,32.5642,-97.142,Brewers,us/tx/mansfield/117nmainst/-365189817,,
Texas Corners Brewing Company,6970 Texas Dr,Kalamazoo,MI,US,49009,42.206165,-85.68106,"Brewery,Restaurant",us/mi/kalamazoo/6970texasdr/2147052578,,
Texian Brewing Co.,1125 Fm 359 Rd,Richmond,TX,US,77406,29.58,-95.76,Brewery,us/tx/richmond/1125fm359rd/-219556879,,
Texian Brewing Co.,1125 Fm 359,Richmond,TX,US,77406,29.611921,-95.74377,"Breweries,Food & Drink",us/tx/richmond/1125fm359/-219556879,,
That Brewery & Pub,3270 N Az Highway 87,Pine,AZ,US,85544,34.37601125,-111.4484453,Brewery,us/az/pine/3270nazhighway87/1878410874,,
That Brewery In Pine,3270 N Highway 87 Mile Marker 267,Pine,AZ,US,85544,34.376994,-111.44961,Brewery,us/az/pine/3270nhighway87milemarker267/403100536,,
The Actual Brewing Company,655 N James Rd,Columbus,OH,US,43219,39.98,-82.98,Brewery,us/oh/columbus/655njamesrd/1983227371,,
The Actual Brewing Tasting Room,655 N James Rd,Columbus,OH,US,43219,39.986763,-82.90801,"Breweries,Food & Drink",us/oh/columbus/655njamesrd/-1132500771,,
The Alchemist,2222 4th St,Saint Paul,MN,US,55110,45.08503721,-93.00682587,"Restaurant,Brewery",us/vadnaishts/saintpaul/22224thst/758141714,,
The Baker's Brewery,531 Silverthorne Lane,Silverthorne,CO,US,80498,39.65,-106.08,"Brewery,Restaurant",us/co/silverthorne/531silverthornelane/-1910824432,,
The Barber Shop,207 Mercer St,Dripping Springs,TX,US,78620,30.18,-98.08,"Brewery,Bar",us/tx/drippingsprings/207mercerst/-414592878,,
The Bear and the Peacock Brewery,1288 N Orange Ave,Orlando,FL,US,32804,28.5,-81.37,Brewery,us/fl/orlando/1288norangeave/-1372528386,,
The Beer Company,Prol 31 Poniente 24a,Woodson,AR,US,72180,19.047545,-98.235559,Brewery,us/ar/woodson/prol31poniente24a/1517490765,,
The Beer Company,C 49 X 36 Y 38 Colonel Benito Juarez Norte Local 4,Gaston,OR,US,97119,45.47,-123.2,Brewery,us/or/gaston/c49x36y38colonelbenitojuareznortelocal4/1517490765,,
The Beer Diviner Tap Room and Market,15950 Ny Route 22,Stephentown,NY,US,12168,42.54,-73.44,Brewery,us/ny/stephentown/15950nyroute22/1835260199,,
The Beer Garden At Riverworks,359 Ganson St,Buffalo,NY,US,14203,42.88,-78.85,Brewery,us/ny/buffalo/359gansonst/-1049995186,,
The Beer Mews-eum,900 Wessex Dr,Princeton,NJ,US,8540,40.35,-74.65,Brewery,us/nj/princeton/900wessexdr/1525630105,,
The Beer Research Institute,1641 S Stapley Dr Ste 104,Mesa,AZ,US,85204,33.44,-111.85,Brewery,us/az/mesa/1641sstapleydrste104/-401512278,,
The Beer Research Institute,1641 S. Stapley Drive,Mesa,AZ,US,,33.384647,-111.80275,"Restaurant,Pubs,Brewery",us/arizona/mesa/1641sstapleydrive/-401512278,,
The Beer Research Institute,1641 S. Stapley Drive,Mesa,AZ,US,,33.384647,-111.80275,"Restaurant,Pubs,Brewery",us/az/mesa/1641sstapleydrive/-401512278,,
The Beer-ket,Còrsega 379,Hammonton,NJ,US,8037,39.65,-74.77,Brewery,us/nj/hammonton/crsega379/-230630358,,
The Belching Beaver Brewery-sc,980 Park Center Dr,Vista,CA,US,92081,33.18,-117.24,Brewery,us/ca/vista/980parkcenterdr/-1632556223,,
The Black Abbey Brewing Company LLC.,2952 Sidco Dr,Nashville,TN,US,,36.105913,-86.755296,"Attraction,Bars,Clubs and Nightlife,Brewery",us/tn/nashville/2952sidcodr/-870728045,,
The Black Abbey Brewing Company LLC.,2952 Sidco Dr,Nashville,TN,US,,36.105913,-86.755296,"Attraction,Bars,Clubs and Nightlife,Brewery",us/tennessee/nashville/2952sidcodr/-870728045,,
The Blacktooth Brewing Company,312 Broadway,Sheridan,WY,US,,44.800976,-106.953766,"Breweries,Food & Drink",us/wy/sheridan/312broadway/1673638726,,
The Bluery,663 Mcleary Sq S E,Leesburg,VA,US,20175,39.1,-77.55,Brewery,us/va/leesburg/663mclearysqse/-1385983967,,
The BOB The Brew On Broadway,3445 S Broadway,Englewood,CO,US,80113,39.64,-104.99,Brewery,us/co/englewood/3445sbroadway/-1194087549,,
The Bob The Brew On Broadway,3445 S Broadway,Englewood,CO,US,80113,39.654102,-104.98792,Brewery,us/cherryhlvlg/englewood/3445sbroadway/-1194087549,,
The BottleHouse Brewing Company,2050 Lee Rd,Cleveland,OH,US,44118,41.47,-81.67,Brewery,us/oh/cleveland/2050leerd/1815949431,,
The Bottlehouse Brewing Company,2050 Lee Rd,Cleveland,OH,US,44118,41.5037478,-81.56570808,"Restaurant,Brewery",us/ecleveland/cleveland/2050leerd/1815949431,,
The Brander Vineyard,2401 N Refugio Rd,Los Olivos,CA,US,93441,34.656633,-120.098077,"Wineries,Vineyards,Brewers",us/ca/losolivos/2401nrefugiord/-1891913640,,
The Brew Brothers at the Eldorado,345 N Virginia St,Reno,NV,US,89501,39.52,-119.81,Brewery,us/nv/reno/345nvirginiast/-1309937900,,
The Brew Gentlemen Beer Company,512 Braddock Ave,Braddock,PA,US,15104,40.4,-79.86,Brewery,us/pa/braddock/512braddockave/1435259798,,
"The Brew Kettle Amherst, LLC",300 Church St,Amherst,OH,US,44001,41.4,-82.23,Brewers,us/oh/amherst/300churchst/-62714347,,
The Brew Pub,8th St,Glenwood Springs,CO,US,81601,39.5477687,-107.3237228,Brewery,us/glenwood/glenwoodsprings/8thst/141702843,,
The Brewer's Apprentice,865 W Route 33 (business Road),Freehold,GA,US,7728,40.230045,-74.20567,"Breweries,Food & Drink",us/ga/freehold/865wroute33businessroad/1352352661,,
The Brewers Arms,2305 Massachusetts Ave,Naperville,IL,US,60565,41.76,-88.15,Brewery,us/il/naperville/2305massachusettsave/952937659,,
The Brewery,440 Baxter Ave,Louisville,KY,US,40204,38.2479,-85.7304,Brewers,us/ky/louisville/440baxterave/141692202,,
The Brewery,426 Baxter Ave,Louisville,KY,US,40204,38.24821076,-85.73074981,"Restaurant,Brewery",us/ky/louisville/426baxterave/141692202,,
The Brewery at Abigaile,1301 Manhattan Ave,Hermosa Beach,CA,US,90254,33.86,-118.39,Brewery,us/ca/hermosabeach/1301manhattanave/-1059326211,,
The Brewery of Broken Dreams,8319 Pleasant Valley Rd,Hammondsport,NY,US,14840,42.4,-77.22,Brewery,us/ny/hammondsport/8319pleasantvalleyrd/-1092633626,,
The Bristol Pub,1604 S Cascade Ave,Colorado Springs,CO,US,80905,38.86,-104.76,Brewery,us/cospgs/coloradosprings/1604scascadeave/-1247812090,,
The Bruery,717 Dunn Way,Placentia,CA,US,92870,33.86228326,-117.8792836,Brewery,us/ca/placentia/717dunnway/-1380442841,,
The Bruery Society Fulfillment Center,741 Dunn Way,Placentia,CA,US,92870,33.86178561,-117.8800619,Brewery,us/ca/placentia/741dunnway/-2131372494,,
The Castle,"C. Castillo, 25",Simpsonville,SC,US,29680,34.73,-82.25,"Pub,Brewery",us/sc/simpsonville/ccastillo25/-1367558920,,
The Chattanooga Brew Choo,21 W 28th St,Chattanooga,TN,US,37408,35.0236,-85.31284,"Breweries,Food & Drink",us/tn/chattanooga/21w28thst/1440283018,,
